GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",56025098,54293886,55705418,56772236,58311500,58546630,60232582,63866117,65847489,70107128,73649620,77278197,82033748
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7486882,8132322,8439721,8440080,8470084,8368853,8300535,8564657,7776652,7630782,7914917,8273894,8747638
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6059554,5920752,6037693,6232933,6384679,6483875,6346986,6752220,6813829,6999520,7061780,7308329,7784265
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6791240,6498369,6290562,6274279,6229047,6276769,6502150,6686843,6799831,7288928,6623213,6797605,7293850
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7006265,7310615,7288781,7517534,7474538,7587993,7483354,7832228,7907017,8102320,8636986,8691338,9145318
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5979837,5541408,5498972,5805909,5885898,5770186,5739792,5837873,5703305,5693681,5942292,6268679,6700681
 "27860","Jonesboro, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4204269,4381394,4453505,4579223,4763778,4799985,4794964,4961927,5035010,5137028,5179669,5337940,5628848
 "27900","Joplin, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6110307,6388195,6274671,6460985,6763905,6466195,6635905,6971808,7109241,7286617,7743733,7546752,7850998
 "27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5432476,5325124,5462345,5613004,5957342,5844325,6235537,6264667,6753610,6856480,6864482,7111418,7209446
 "28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10034164,9944933,10037700,10590860,10783564,10752431,11004497,11877191,12175189,12285387,12455565,12654865,13524678
 "28100","Kankakee, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3962173,3900856,3933007,3943055,3913756,4035377,4026155,4216465,4274872,4222276,4513280,4498664,4896791
 "28140","Kansas City, MO-KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",95950258,92629168,91057039,92703940,96517479,97914411,98603823,102823456,104901731,107546555,112825034,115143544,120261382
 "28420","Kennewick-Richland, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",9246600,9403878,10444900,10364615,10274181,10211380,10438834,11623505,11753564,11713228,11670344,12099563,13190482
 "28660","Killeen-Temple, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",16230442,17027430,16834373,17148536,17232358,16639601,16861478,17796995,17684260,18424655,18948214,19445019,20425723
 "28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",11994251,11921430,11929253,12152674,12379404,12079666,12282679,12185741,12036744,12391473,13216280,13086897,13696866
 "28740","Kingston, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6934829,6950677,7162688,7292222,7405516,7217800,7505638,7622733,7855396,7995488,8217803,8484343,8854906
 "28940","Knoxville, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",32025414,31608367,32013178,32847089,33683690,33682091,34793841,36763608,36909134,38099283,41272627,41748687,43706248
 "29020","Kokomo, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3300003,2967638,2954640,3185796,3213615,3145451,3357275,3445354,3470960,3488997,3539667,3516852,3743993
 "29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5515692,5572722,5581360,5884195,6044591,5942373,6104909,6358962,6504917,6665392,6663806,6864210,7252113
 "29180","Lafayette, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",21692432,20183524,21037815,21000529,22501068,22762838,23373500,22330723,20680868,21130694,21785216,21965306,22956608
 "29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7396564,7166858,7333192,7700144,7854433,7853949,8071965,8256510,8560206,8810477,9069160,9088427,9695422
 "29340","Lake Charles, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",8259342,8051859,7961499,8040859,8366268,8351298,9006065,9469288,9617968,9880138,10428532,10521889,10597939
 "29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5762865,5578638,5753163,5629592,5655759,5720184,6123311,6372415,6484378,6624461,7128595,7429386,8140513
 "29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",19822223,19391712,20319911,20613280,20547345,20569062,21113169,22019361,22261198,23614845,24878322,26160644,28454780
 "29540","Lancaster, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",20605176,20177133,21129132,21772423,22072078,22137462,23599502,24365711,24896886,25375415,26900462,27678922,29256254
 "29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",19148704,18812589,19228585,19807404,19577506,19340953,19902705,21213430,21551263,22096813,22118878,22468627,24530854
 "29700","Laredo, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7233503,7036135,7437435,7802857,8068665,8215271,8224898,8264442,8257277,8568048,8830448,9124660,9573566
 "29740","Las Cruces, NM (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6501945,6846618,7139294,7021776,7059208,6986925,7136376,7662959,7821866,7846646,8119022,8312215,9106704
 "29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",76667323,69257516,72350344,72295949,76089676,76677139,81729354,88916689,92442655,93426168,100766321,103282020,110254838
 "29940","Lawrence, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3984793,4075223,4082950,4251981,4283624,4296852,4482734,4819076,4856888,5072353,5171838,5369255,5634141
 "30020","Lawton, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5128332,5245246,5457693,5338753,5278855,5209446,5232100,5375190,5153179,5297145,5434937,5521858,5747805
 "30140","Lebanon, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5217660,5159720,5400218,5526997,5529816,5521111,5673228,5834029,6128198,6173171,6412127,6591459,7005106
 "30300","Lewiston, ID-WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",2276857,2284326,2373287,2363816,2482632,2502990,2519464,2587360,2715929,2754078,2905179,2928295,3218580
 "30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3971637,3944079,4053418,4054943,3991559,3878277,4065984,4156517,4220549,4213860,4213688,4357596,4672449
 "30460","Lexington-Fayette, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",19614359,19307673,19704976,19971092,20427798,20986468,21794372,22967167,23376139,23625266,24870774,25314469,26505092
 "30620","Lima, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3904136,4075085,4013384,4174503,4093117,4022444,4115918,4320195,4480149,4493492,4500160,4471980,4812389
 "30700","Lincoln, NE (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",12771848,12649874,12883971,13571200,13998648,13700912,14178603,15083117,15273690,15889019,16092129,16419223,17251668
 "30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",28982401,29425219,29131917,29614322,31079961,30316839,31348043,32233172,32649086,32973536,34146509,34956241,36407449
 "30860","Logan, UT-ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3657185,3760697,3978668,4179892,4257357,4216116,4343019,4533596,4778179,5019222,5484380,5784079,6348994
 "30980","Longview, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",12284260,11597248,11699387,12414809,12307783,12127701,12623080,12055611,11448183,11682484,12147166,12325383,12450672
 "31020","Longview, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3681077,3752585,3955373,3883890,4077143,3996706,4061170,4146111,4283655,4327427,4438814,4632204,4985321
 "31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",536271507,522732258,538147504,561316286,588588470,577441513,604502766,636828709,664651277,681107488,684112260,708868173,738255559
 "31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",50901024,50586608,50865411,51975130,54182206,53023333,54778864,58310275,59278344,60712137,63640771,65784125,69389919
 "31180","Lubbock, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10054096,10459246,10809518,10990241,11468825,11667606,12035261,12287119,12464966,12757467,13634074,13975304,14267363
 "31340","Lynchburg, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",9473583,9580449,9511670,9356250,9769628,9483854,9836787,10004629,10246062,10322988,10610410,10846893,11581561
 "31420","Macon-Bibb County, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",8680363,8774712,8731953,8830719,8683163,8629972,9062698,9329798,9228910,9357986,9559503,9821366,10521205
 "31460","Madera, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4311071,4091289,4657435,4696821,4783384,5020846,5282728,5393498,5683406,5553345,5415389,5693725,6586048
 "31540","Madison, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",28312403,27900904,28110221,29829954,30577959,30922624,31923286,34498681,35237287,36471158,36951626,38151239,40100423
 "31700","Manchester-Nashua, NH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",19051136,19148048,19393281,19846336,20627543,20392448,20493436,21056086,20995261,21585479,22713209,23206326,24184414
 "31740","Manhattan, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5569968,5563343,5683295,5950613,5894513,5698737,5760966,6089326,6187577,6125317,5936210,5906187,6247191
 "31860","Mankato, MN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4198228,3863778,3761697,4162960,4199196,4319638,4478927,4547413,4582836,4680612,4675852,4685813,5079834
 "31900","Mansfield, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4472825,4409412,4333422,4484795,4458771,4619400,4698071,4849315,4771238,4908226,5108977,5010235,5482797
 "32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",18695730,19705770,20505616,21123252,21157606,21750168,22212220,22924782,23107821,23566184,24842034,25361313,27812918
 "32780","Medford, OR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7556685,7077989,7226806,7263026,7483665,7662819,8168434,8757672,9115850,9175920,9207344,9561269,10424231
 "32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",54453243,53540693,53581929,54463776,56239674,55526343,55986714,58218424,58068789,59778072,63909080,63681328,67168113
 "32900","Merced, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7605370,7387383,7829332,8090886,8147991,8489432,9252279,9774859,9830694,9725277,9404785,9565878,11163304
 "33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",241945724,222229627,239545802,242218611,248822453,244864287,263282900,278769714,279425603,296045782,306205970,316846986,325216482
 "33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4595145,4266533,4137231,4368714,4478458,4387118,4472652,4674352,4741916,4919275,4660260,4755636,5092398
 "33220","Midland, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4094472,3979762,4079343,4196203,4101399,3983869,3581555,3617315,4125473,5059051,4602543,4468295,4747255
 "33260","Midland, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",13072338,9770344,11115529,14594230,16433430,17407208,18347052,14288913,12190436,17692129,21355945,22132750,19796649
 "33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",73503962,71558266,72896979,75826918,77507541,76503834,77754876,80780372,80198437,80273637,85317785,85676303,89811164
 "33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",163023680,152174189,158454421,165203849,174105722,172174633,178660730,190047532,194348631,200106750,201122140,208011517,215048794
 "33540","Missoula, MT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4104436,4303829,4135935,4245101,4650887,4582876,4753019,5209416,5342184,5532919,5915469,5954619,6376879
 "33660","Mobile, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",15653793,15440614,15711895,15918630,15487073,15519739,15710089,16440083,16258693,16432753,17281107,17588593,18515420
 "33700","Modesto, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",17165316,16363560,17305198,17334196,17567439,17984738,19460370,20919599,21561470,21212348,20467293,21038544,23666608
 "33740","Monroe, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7688435,8106895,7717686,7909721,8091538,8092657,7957150,8461145,8498727,8385446,8607476,8757758,9251075
 "33780","Monroe, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5991194,5653658,5716989,5834725,6128485,6044167,6103863,6573734,6844242,7191001,6976081,7148456,7711514
 "33860","Montgomery, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",14769962,14740058,14655423,15080559,14557616,14840431,15077180,15695496,15617839,15902855,16611175,16780716,17613033
 "34060","Morgantown, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4743361,5056375,5117121,5229516,5497543,5356696,5641904,5613007,5656532,6040524,5989629,6180470,6431513
 "34100","Morristown, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4581003,4716611,4689004,4757780,4818696,4784500,4937592,5157594,5303607,5394633,5559489,5560684,5918691
 "34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4644626,4655100,4712850,4773133,5007012,5018572,5246609,5336968,5560339,5700961,5724616,6091610,6610714
 "34620","Muncie, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3791760,3756847,3785784,3851209,3986732,3916938,4046624,4266360,4268620,4321978,4230710,4440652,4763564
 "34740","Muskegon, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5662826,5610263,5680384,5886817,6057732,6019118,6114703,6746729,6645509,6739770,6725569,6745335,7513772
 "34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",12616289,12642756,12693373,12866038,13297273,13958468,14740911,16047442,16876211,17883488,19014969,19983026,21628842
 "34900","Napa, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5814983,5872039,5965234,6155065,6745655,6815267,7156779,7807690,8079197,7739105,7993753,8324415,9076614
 "34940","Naples-Marco Island, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",21882462,19053664,20784375,21576852,23562241,22950205,25816134,28132918,28694702,30853612,34101742,36134078,36529786
 "34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",71962809,73100127,74816036,77604792,81351402,82103189,87206634,93506206,95855575,99884000,110359114,112582004,113317760
 "35100","New Bern, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5375400,5431980,5460984,5381301,5430368,5158131,5370397,5373471,5382407,5646222,5422978,5635647,5987590
 "35300","New Haven-Milford, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",36545426,35907517,37052664,36985387,37712794,37365452,38097271,39647167,39465608,39635035,42436133,43323899,45102323
 "35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",54536479,53211243,54707351,54106195,56605839,56290866,59005013,60378825,59459098,61250704,65180780,66400840,68640081
 "35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",959314223,919496965,953396913,969331382,1007136858,1010658054,1043843122,1088844837,1116462816,1164591138,1174311816,1192216348,1230688387
 "35660","Niles, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6439105,6297520,6467849,6628575,6609193,6466524,6636042,7087898,7222975,7344193,7499818,7596646,8262349
 "35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",32152834,29683367,31046476,31871359,32030438,32848888,35334447,38137740,39246629,41104548,43453453,45809116,47583079
 "35980","Norwich-New London, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",12860930,12867338,12985323,13242659,13259287,13065157,13604215,13706316,13792351,13842778,13887958,13945420,14421467
 "36100","Ocala, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",11122234,10901026,11147923,11321373,11342623,11167690,11522495,11931757,12331434,12829864,13367837,13915647,15104988
 "36140","Ocean City, NJ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4188614,4149344,4107890,4130995,4454084,4574284,4449506,4653397,4783765,4859662,5004911,5295655,5541878
 "36220","Odessa, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5560692,5103826,5315916,5850121,6695017,6607679,7248551,6670303,5884747,6539077,7682145,8019950,7541593
 "36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",21496436,20412902,20771740,21223084,21938343,22414315,23320634,25204961,26465619,26668813,28459036,29587151,32355946
 "36420","Oklahoma City, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",56307041,54648194,54734846,56705980,58302485,59689214,62365108,63784655,62593604,64100499,66688705,71325873,72296427
 "36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10116358,10137325,10611940,10326231,10847058,10784536,10874848,11465953,11672579,11902937,12441343,13153360,14288520
 "36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",41115503,40812883,42748602,46068754,46941892,45439349,47941482,50622860,49764278,51559218,52788215,52791953,55165350
 "36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",75165263,72960337,75350172,77223111,79663406,80920666,84999321,91361940,94133474,99678984,105701345,110623135,116448532
 "36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6821743,6773595,6896764,7171492,7259723,7165001,7280507,7717779,7829579,8085904,8115991,8240428,8573485
 "36980","Owensboro, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4928707,4819940,4687931,4678022,4580811,4652971,4768027,4968670,4838953,4780867,5077343,5111667,5479232
 "37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",36376034,35399621,36747448,37743971,38257127,38192881,38952717,40544820,42159347,43666327,41971993,43615629,45965701
 "37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",21437551,21164019,21384116,21669983,21404308,21323407,21602859,22817795,23539833,24576613,25783675,27504082,29187393
 "37460","Panama City, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",6606480,6566700,6710578,6675794,6731282,6826910,7047656,7450767,7540814,7598064,7837685,7749303,8175073
 "37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3566499,3649419,3611704,3666453,3693196,3578558,3766504,3714898,3609976,3697547,4014232,4242554,4346716
 "37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",16733116,16866352,17214377,17219619,17585553,17568548,18078292,18832498,19605914,20375289,21090369,22190480,23729979
 "37900","Peoria, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",18410918,18012103,18298595,19678256,19836421,19166826,18949608,19724172,19838173,19810822,19612754,19530554,21069747
 "37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",279794853,273217129,283168991,295619970,308427329,313034622,320452453,333891199,341824024,338168709,351690147,353144094,375841637
 "38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",155319737,145358730,150597154,158730783,166561804,167535438,176276640,187161493,189988711,200987295,207914486,216149039,230922542
 "38220","Pine Bluff, AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3348822,3382589,3320460,3322674,3281343,3319995,3295557,3348234,3254585,3350770,3317348,3364024,3526410
 "38300","Pittsburgh, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",115543947,111878347,112324557,114789407,115672561,116514043,118826953,122384081,123962964,125998593,130691684,131884532,138716396
 "38340","Pittsfield, MA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5771049,5681808,5806111,5970336,6082475,5947012,6431385,6409475,6454760,6516026,6547822,6733323,7121057
