GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "22500","Florence, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",81.513,81.005,84.571,86.769,89.404,90.949,91.994,92.782,94.999,95.622,96.077,97.679,98.014
 "22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",79.969,80.715,85.198,85.464,88.536,85.709,90.418,91.032,90.602,92.897,90.953,90.922,91.668
 "22540","Fond du Lac, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",79.283,80.738,85.914,86.672,90.798,93.266,93.975,92.929,91.980,93.418,100.348,102.350,101.829
 "22660","Fort Collins, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.991,95.110,96.627,100.953,103.815,103.474,104.639,104.327,104.859,109.371,108.694,112.077,111.385
 "22900","Fort Smith, AR-OK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.148,83.323,85.459,88.153,90.223,91.260,93.855,91.100,93.616,94.258,94.489,97.512,99.306
 "23060","Fort Wayne, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.581,87.919,90.094,90.964,92.966,92.922,95.741,95.071,96.662,96.544,100.022,102.059,101.873
 "23420","Fresno, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.741,94.202,93.262,98.153,99.647,99.546,99.969,99.584,99.688,103.536,110.224,110.888,111.042
 "23460","Gadsden, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",83.738,83.346,85.413,86.730,88.280,90.309,92.971,90.900,91.474,91.667,93.605,93.846,95.105
 "23540","Gainesville, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.050,91.833,92.927,95.729,96.139,97.910,100.000,99.357,100.764,102.407,104.458,103.792,104.933
 "23580","Gainesville, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.302,84.558,90.229,92.393,92.789,94.644,96.272,95.574,96.042,98.296,103.361,102.819,103.494
 "23900","Gettysburg, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.422,92.091,92.806,94.570,95.358,98.429,97.509,99.570,101.173,103.389,104.634,105.617,107.148
 "24020","Glens Falls, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",93.809,93.621,94.381,95.644,98.160,100.477,97.912,100.101,101.975,105.384,104.154,106.078,107.903
 "24140","Goldsboro, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.368,83.637,87.212,89.308,88.277,94.735,93.904,95.853,97.908,96.487,97.259,98.458,99.152
 "24220","Grand Forks, ND-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.108,88.283,89.651,90.793,92.720,96.101,97.108,97.685,97.050,97.020,100.429,102.015,102.564
 "24260","Grand Island, NE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",78.904,77.801,85.325,88.460,88.893,90.575,89.559,91.029,90.770,91.609,96.530,100.127,100.715
 "24300","Grand Junction, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",95.851,93.467,91.533,95.641,95.204,97.330,100.243,101.274,101.004,103.244,100.590,106.359,105.350
 "24340","Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.759,90.526,91.393,92.859,95.029,96.800,98.088,97.460,99.286,99.137,102.370,105.708,105.366
 "24420","Grants Pass, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.236,89.445,90.135,93.128,94.191,95.973,97.181,98.873,98.594,101.423,106.472,108.966,109.052
 "24500","Great Falls, MT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.220,87.308,85.764,91.554,94.582,94.649,94.514,94.333,93.966,98.147,98.943,96.537,95.981
 "24540","Greeley, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.167,92.787,92.051,96.711,100.606,101.917,103.400,103.704,104.311,105.620,104.937,110.231,109.399
 "24580","Green Bay, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.166,88.616,90.300,92.136,94.061,95.193,96.008,95.208,95.866,96.546,100.719,102.297,101.979
 "24660","Greensboro-High Point, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.941,85.969,88.939,92.170,93.640,94.606,97.042,97.165,97.329,98.519,100.224,99.822,100.545
 "24780","Greenville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.301,85.504,89.561,91.365,93.041,94.427,95.158,94.689,97.176,98.187,96.587,99.900,100.617
 "24860","Greenville-Anderson, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.984,86.291,89.458,92.507,93.294,94.834,95.782,96.606,98.419,99.551,100.185,100.559,101.269
 "25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.727,88.022,90.689,93.495,95.160,95.512,97.663,96.565,97.909,98.370,96.577,99.804,101.003
 "25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.987,94.913,94.720,98.760,99.490,101.172,102.205,103.572,103.653,103.888,100.740,101.217,102.220
 "25220","Hammond, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.102,82.108,87.751,89.256,88.857,90.767,91.222,92.719,92.874,93.799,97.185,99.078,100.931
 "25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.702,90.859,91.412,95.552,94.297,95.577,95.865,100.040,99.500,102.000,108.425,106.868,106.864
 "25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",93.695,93.593,93.250,95.743,97.059,99.817,99.249,101.417,102.537,104.899,105.702,105.693,107.310
 "25500","Harrisonburg, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.661,86.625,89.328,91.745,94.371,96.153,95.910,95.578,95.696,97.364,101.930,103.020,103.959
 "25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",98.036,97.659,97.804,100.080,101.520,103.481,104.084,105.728,106.497,109.834,110.332,112.484,114.430
 "25620","Hattiesburg, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.910,81.514,86.178,88.994,88.910,91.266,92.503,91.020,92.286,92.850,95.040,98.221,99.448
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.660,85.435,87.907,90.889,91.100,92.215,93.767,92.497,95.486,96.950,97.003,96.750,97.500
 "25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.212,89.240,92.219,92.306,95.190,97.663,99.085,98.680,100.577,100.010,104.543,107.891,108.983
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.902,82.973,89.870,91.205,93.494,94.991,96.846,95.133,97.456,96.806,103.299,103.193,104.065
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.560,86.351,88.782,89.478,92.856,94.536,94.813,94.187,95.743,95.150,101.830,101.717,102.681
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.812,80.933,82.955,86.478,88.326,89.306,88.971,89.561,91.960,91.636,95.388,95.482,97.300
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.074,86.054,91.479,94.748,96.778,98.313,97.968,99.023,100.137,101.032,98.689,99.980,102.207
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.270,95.116,96.923,97.167,100.169,102.635,105.148,106.910,106.788,106.367,110.746,111.781,111.309
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",83.292,82.483,84.765,89.425,89.957,89.906,92.528,93.376,94.486,94.646,95.956,95.538,96.236
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.708,87.265,89.674,93.247,94.943,95.918,95.954,96.490,98.542,99.911,98.364,100.985,102.480
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.631,89.006,87.987,91.403,92.947,94.324,92.759,99.073,98.687,102.114,98.328,102.084,101.362
 "26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.448,90.789,92.322,93.265,94.987,97.314,98.404,97.983,99.065,99.725,103.425,105.423,105.336
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.570,89.834,92.708,94.589,97.226,98.589,100.626,97.356,99.347,100.726,103.499,105.412,106.027
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.087,97.254,98.087,100.479,104.807,102.857,103.808,108.199,109.098,111.517,111.237,114.406,117.704
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.916,88.485,87.193,91.983,93.619,93.856,92.771,94.314,95.819,93.755,99.718,103.597,103.118
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.769,86.939,90.738,93.379,94.000,95.439,96.579,96.214,98.369,99.219,97.498,98.716,100.250
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.380,78.255,82.807,84.784,87.817,86.558,89.902,89.873,89.304,90.900,91.385,92.538,93.544
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.112,92.115,94.716,97.709,99.177,100.052,102.281,102.458,103.995,105.078,105.418,105.812,107.130
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.977,89.627,93.083,96.458,96.690,96.320,98.317,96.895,98.906,99.751,100.138,100.013,100.937
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.663,89.853,90.479,92.020,94.018,94.669,98.325,95.892,97.165,97.595,101.500,103.050,102.723
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",76.902,79.372,83.870,86.120,90.014,90.985,90.592,90.472,89.752,86.634,96.630,99.266,98.881
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.751,83.381,87.551,90.131,93.554,91.697,95.169,94.779,95.236,96.455,94.449,97.763,98.847
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",79.267,85.149,85.853,86.818,86.321,87.727,90.297,90.683,93.099,94.796,95.589,92.915,93.771
 "27860","Jonesboro, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",80.475,78.477,81.811,85.145,85.965,87.587,89.359,89.039,89.954,91.460,93.490,95.194,97.033
 "27900","Joplin, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.905,83.250,86.543,89.177,89.614,92.567,93.876,93.441,93.692,94.452,93.432,97.133,97.320
 "27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",103.351,99.466,101.040,103.143,104.499,107.253,106.949,112.541,108.970,113.001,117.241,119.614,121.273
 "28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.236,90.239,91.996,92.796,94.984,97.570,98.467,97.129,97.944,99.597,102.462,103.796,103.472
 "28100","Kankakee, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",93.370,93.477,94.820,97.529,99.574,99.977,100.950,99.585,100.088,103.752,100.580,104.726,104.620
 "28140","Kansas City, MO-KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.249,89.560,92.072,95.293,97.567,97.905,100.911,101.784,101.603,102.973,102.556,104.896,105.332
 "28420","Kennewick-Richland, WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.654,93.452,92.305,99.351,99.775,100.451,102.499,99.405,101.425,105.731,109.641,112.696,113.293
 "28660","Killeen-Temple, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.063,88.013,91.466,94.571,95.504,97.526,99.044,98.128,99.499,100.459,100.873,102.507,104.939
 "28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.687,83.311,84.878,88.488,90.640,90.745,89.666,92.097,93.789,94.618,92.557,95.661,96.843
 "28740","Kingston, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",98.818,98.207,98.481,100.117,101.440,104.377,103.813,105.939,105.808,108.775,109.821,110.578,112.984
 "28940","Knoxville, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.095,86.449,89.371,92.471,95.212,95.230,96.067,95.518,98.104,99.253,97.150,100.632,101.948
 "29020","Kokomo, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.535,85.527,87.954,86.211,89.385,92.918,90.868,91.340,92.120,94.397,97.320,100.007,99.713
 "29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.684,89.671,91.576,91.872,94.642,95.471,98.597,98.219,97.582,98.646,102.798,104.157,103.765
 "29180","Lafayette, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.957,85.643,87.191,90.698,93.276,94.242,96.970,96.071,97.164,98.353,98.542,99.665,101.855
 "29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.770,88.478,90.175,91.955,94.519,96.388,97.034,96.674,96.463,97.610,100.786,102.768,102.586
 "29340","Lake Charles, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.067,84.743,88.306,91.420,92.908,94.529,94.174,95.518,96.476,99.067,98.285,99.636,101.484
 "29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.370,92.137,90.481,93.614,95.002,96.930,95.750,94.787,96.993,100.144,97.977,98.980,97.857
 "29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.872,90.160,92.000,95.645,96.687,97.025,99.361,99.920,101.410,102.707,102.820,103.380,104.453
 "29540","Lancaster, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.432,94.186,94.535,96.328,98.669,101.302,100.544,103.077,103.935,107.525,106.907,107.809,109.529
 "29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.028,90.559,93.031,93.002,95.598,97.674,98.651,96.698,98.405,98.940,102.457,104.317,103.943
 "29700","Laredo, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.960,87.181,89.403,92.907,93.641,94.030,97.363,98.170,99.331,98.316,99.622,101.215,103.745
 "29740","Las Cruces, NM (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.130,87.564,89.977,94.367,95.437,93.835,95.947,93.494,94.728,96.817,96.245,98.836,98.108
 "29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.055,98.230,97.043,100.933,102.422,101.685,102.416,101.779,101.792,106.593,104.741,108.829,108.071
 "29940","Lawrence, KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",93.164,92.337,93.725,94.560,96.590,98.617,99.083,97.252,99.434,100.170,103.323,103.211,103.702
 "30020","Lawton, OK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",83.725,83.594,86.979,91.859,92.486,94.846,96.084,95.107,97.735,97.346,96.547,98.433,100.842
 "30140","Lebanon, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.599,92.526,92.125,94.156,96.077,97.710,98.775,101.363,100.024,104.166,105.508,105.613,107.087
 "30300","Lewiston, ID-WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.942,89.489,90.419,93.400,90.837,92.844,95.562,96.527,94.775,98.367,96.862,100.298,99.339
 "30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.872,92.252,90.866,93.069,96.333,98.006,96.072,98.194,97.859,101.378,105.108,106.529,108.124
 "30460","Lexington-Fayette, KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.599,88.670,90.001,93.960,96.377,96.971,98.041,98.231,98.737,101.090,99.416,102.212,103.606
 "30620","Lima, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.501,84.077,87.872,87.515,91.886,93.074,94.544,92.805,91.148,93.768,97.213,99.450,98.933
 "30700","Lincoln, NE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.781,90.110,91.660,91.968,94.481,97.091,98.522,97.528,98.306,99.205,102.953,103.730,104.315
 "30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.749,87.317,90.529,93.322,94.821,96.100,97.059,97.782,98.741,100.076,99.199,100.303,102.604
 "30860","Logan, UT-ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.227,88.893,89.491,91.271,93.944,95.306,97.952,101.036,100.119,101.922,100.605,102.461,101.505
 "30980","Longview, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.620,86.761,89.616,92.535,94.762,95.548,96.474,97.396,98.703,98.560,99.457,101.684,104.355
 "31020","Longview, WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.603,90.260,90.788,93.431,93.561,96.288,98.983,100.246,100.285,103.563,106.648,107.888,108.180
 "31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",105.621,104.163,106.420,108.199,110.911,112.578,113.943,115.640,114.693,115.810,119.603,120.724,124.454
 "31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.527,87.090,90.566,93.380,95.698,97.101,98.800,98.225,99.226,100.478,100.189,100.975,102.226
 "31180","Lubbock, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.322,89.332,92.910,95.103,96.780,98.422,99.648,100.773,101.352,102.599,101.622,103.585,106.326
 "31340","Lynchburg, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.837,84.552,87.764,92.502,92.081,94.730,95.252,96.433,94.960,97.670,98.817,99.000,99.767
 "31420","Macon-Bibb County, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.827,84.490,87.023,90.372,91.488,92.343,91.784,92.288,94.091,96.160,96.893,97.304,97.671
 "31460","Madera, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.538,93.406,91.190,95.310,98.586,96.927,98.751,98.397,97.645,103.248,108.301,107.011,107.097
 "31540","Madison, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.702,92.412,94.490,95.536,97.726,99.457,100.935,99.320,101.042,101.734,106.279,108.086,107.900
 "31700","Manchester-Nashua, NH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",101.436,97.785,98.780,101.744,102.341,102.874,106.212,106.911,110.785,112.138,111.388,113.333,115.684
 "31740","Manhattan, KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.372,84.925,90.463,92.182,95.537,97.341,98.822,95.786,94.532,96.919,102.260,103.809,104.295
 "31860","Mankato, MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",80.237,83.540,90.054,88.354,93.736,91.286,92.642,94.683,93.907,95.839,100.354,102.725,102.654
 "31900","Mansfield, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.955,85.071,87.441,88.818,90.861,88.828,91.567,91.680,92.976,93.212,93.196,97.988,97.245
 "32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.346,82.393,84.834,87.025,90.030,90.708,92.735,93.158,94.053,94.686,93.910,96.372,98.421
 "32780","Medford, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.354,93.945,94.944,99.031,99.563,99.686,100.944,100.373,101.333,105.549,109.877,110.545,110.731
 "32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.556,88.140,91.422,94.432,95.881,96.816,98.303,97.787,100.337,100.900,98.087,101.612,103.126
 "32900","Merced, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.902,92.435,92.251,96.132,97.697,97.718,98.436,97.228,98.166,102.767,108.638,110.305,110.291
 "33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",99.941,99.851,100.919,104.725,107.257,108.236,108.851,110.437,112.368,115.227,119.118,119.786,122.328
 "33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",79.903,81.214,87.045,87.456,90.079,92.750,92.872,90.184,91.543,90.981,100.197,99.979,100.048
 "33220","Midland, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.005,88.517,88.585,91.402,93.342,94.163,96.068,93.268,95.382,95.145,98.204,102.030,101.578
 "33260","Midland, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.822,90.859,95.237,99.716,101.495,103.042,107.222,107.504,107.319,107.882,109.405,112.236,116.132
 "33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.639,93.071,93.476,94.727,97.133,98.059,100.040,100.522,102.966,105.936,104.248,106.882,106.701
 "33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.483,98.098,98.099,100.694,101.391,103.798,106.593,105.439,106.294,107.762,112.984,112.834,114.772
 "33540","Missoula, MT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.261,91.368,92.753,96.580,94.443,95.663,99.190,100.509,99.057,103.752,100.130,104.667,104.085
 "33660","Mobile, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.088,85.321,87.756,91.296,93.368,94.427,95.286,94.915,96.553,97.298,95.323,97.847,99.332
 "33700","Modesto, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.452,95.661,94.926,98.584,100.988,100.956,100.935,100.773,100.848,105.827,112.418,113.790,114.239
 "33740","Monroe, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",83.814,81.183,87.084,88.289,88.740,90.634,92.166,89.760,91.921,94.659,95.671,95.671,97.651
 "33780","Monroe, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.512,90.931,92.557,95.333,93.496,95.664,99.269,97.316,95.666,94.976,101.761,102.800,101.992
 "33860","Montgomery, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.469,86.874,89.943,91.093,95.421,94.018,94.982,95.395,98.605,99.633,97.333,99.218,100.767
 "34060","Morgantown, WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.796,82.780,89.802,92.156,90.633,94.358,94.583,100.099,98.571,96.883,102.484,101.534,102.515
 "34100","Morristown, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",81.784,79.179,82.754,87.114,87.593,89.061,89.404,90.216,89.335,91.178,93.119,96.809,97.844
 "34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",97.230,95.222,94.892,97.868,99.091,100.608,100.731,104.361,104.770,108.155,113.529,113.235,113.847
 "34620","Muncie, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.140,87.241,88.010,90.649,91.175,94.055,94.252,91.754,93.239,95.487,99.418,98.069,97.917
 "34740","Muskegon, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.864,85.942,88.349,89.607,90.241,91.733,95.142,90.579,94.145,95.604,98.865,102.715,102.232
 "34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.134,89.699,91.483,94.594,96.193,95.764,97.832,97.757,99.628,100.392,101.362,102.922,103.833
 "34900","Napa, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",110.004,106.238,107.435,108.662,109.820,113.093,116.876,115.724,118.293,126.078,122.098,122.604,123.939
 "34940","Naples-Marco Island, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",98.992,96.871,98.518,99.296,102.728,104.069,105.188,106.551,110.181,110.251,111.428,110.588,112.181
 "34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.705,89.821,93.020,95.706,97.982,99.350,100.474,101.007,103.973,105.411,102.483,105.994,107.866
